,id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end
0,142527,600758.XSHG,2018-12-31,2019-04-26,2018-12-31,2571458929.75,,,,,,,,,,,-7551214.22,224646728.75,2788554444.28,1490387198.36,,,,,,423594942.98,163529803.12,140491712.59,2218003657.05,570550787.23,,0.0,1000000.0,,,312177578.59,141531580.46,468011940.0,,,0.0,506428799.05,-194251220.46,,,1782900000.0,,-114000000.0,1670900000.0,2015581802.27,156865447.72,,-210808757.26,1961638492.73,-290738492.73,5.84,85561079.88,1305300391.91,1390861471.79
0,148488,600758.XSHG,2019-06-30,2019-08-28,2019-06-30,1449331302.45,,,,,,,,,,,,204796759.02,1654684892.18,914525762.13,,,,,,404361858.44,174070817.48,80823326.69,1573781764.74,80903127.44,,,,,0.0,0.0,30323771.19,,,414245.0,,30738016.19,-30738016.19,,,1394000000.0,,,1394000000.0,1405000000.0,119277362.37,,90302122.26,1614579484.63,-220579484.63,21.38,-170414352.0,1326065891.64,1156068245.04
0,156192,600758.XSHG,2019-09-30,2019-10-30,2019-09-30,1967214311.94,,,,,,,,,,,1713808.64,99011814.74,2067939935.32,1192027393.26,,,,,,440680171.99,108134767.36,-93686520.71,1647155811.9,420784123.42,,,,,0.0,67415023.0,10660417.7,,,0.0,,10660417.7,56754605.3,,,1557690000.0,,,1557690000.0,1563500000.0,82351001.46,,75695269.33,1721546270.79,-163856270.79,30.01,313682487.94,1156068245.04,1469750732.98
0,81014,600759.XSHG,2015-06-30,2015-08-28,2015-06-30,334936832.0,,,,,,,,,,,,93924872.0,428861696.0,34519040.0,,,,,,30738800.0,77120984.0,189088592.0,331467424.0,97394280.0,,3148000.0,,191157216.0,,194305216.0,35288604.0,814838208.0,,0.0,-2260579.0,847866240.0,-653560960.0,,,2331976192.0,,410024288.0,2742000384.0,616497728.0,45694124.0,,421633888.0,1083825792.0,1658174720.0,-217048.7344,1101790976.0,0.0,1101790976.0
0,175116,600759.XSHG,2019-12-31,2020-06-30,2019-12-31,761914192.69,,,,,,,,,,,,-70313055.66,691601137.03,-141776907.12,,,,,,52118652.26,273222255.43,116897433.1,300461433.67,391139703.36,3350419.06,52294.25,,,,3402713.31,170850771.58,,,,1440441.43,185855293.87,-182452580.56,,,178508748.78,,-227687091.25,-49178342.47,194265540.02,63353222.74,,-85663037.03,171955725.73,-221134068.2,882454.91,-11564490.49,96240676.42,84676185.93
0,81061,600760.XSHG,2015-06-30,2015-08-29,2015-06-30,357738112.0,,,,,,,,,,,351937.6875,29153272.0,387243328.0,235899184.0,,,,,,56445712.0,9798235.0,35902696.0,338045824.0,49197504.0,200000.0,,14400.0,,,214400.0,2607127.75,,,,0.0,2607127.75,-2392727.75,,,185000000.0,,139504176.0,324504160.0,211000000.0,15547720.0,-26950000.0,56220960.0,282768672.0,41735492.0,,88540264.0,0.0,88540264.0
0,81058,600760.XSHG,2016-03-31,2016-04-26,2016-03-31,185026304.0,,,,,,,,,,,,64477476.0,249503776.0,117378144.0,,,,,,39503152.0,10789806.0,76256792.0,243927904.0,5575880.0,,,41950.0,,616666.6875,658616.6875,6714785.5,,,,106902744.0,113617528.0,-112958912.0,,,291000000.0,,,291000000.0,151000000.0,9094195.0,,,160094192.0,130905808.0,,23522772.0,133547792.0,157070576.0
0,106469,600760.XSHG,2017-06-30,2017-08-18,2017-06-30,198972928.0,,,,,,,,,,,,5903924.0,204876848.0,146341312.0,,,,,,29032714.0,9809168.0,3445781.5,188628976.0,16247888.0,,,,,50000000.0,50000000.0,2611480.25,,,,61322400.0,63933880.0,-13933880.0,,,105000000.0,,81322400.0,186322400.0,300000000.0,6904688.0,,,306904672.0,-120582288.0,,-118268280.0,192159488.0,73891208.0
0,116303,600761.XSHG,2017-12-31,2018-03-20,2017-12-31,1113218048.72,,,,,,,,,,,23544078.55,23512663.72,1160274790.99,410685854.33,,,,,,244130579.18,91984517.56,177072396.15,923873347.22,236401443.77,,30319146.2,2329632.75,,6857943.42,39506722.37,42064423.95,0.0,,,,42064423.95,-2557701.58,,,,,1200000.0,1200000.0,477273.0,3513290.05,11975384.35,611976.27,4602539.32,-3402539.32,-3066071.07,227375131.8,944745082.69,1172120214.49
0,105971,600763.XSHG,2017-06-30,2017-08-04,2017-06-30,269929184.0,,,,,,,,,,,,34251960.0,304181120.0,49587732.0,,,,,,90251168.0,30175918.0,50218408.0,220233232.0,83947904.0,,33308.4609,,,,33308.4609,21062208.0,,,,19430000.0,40492208.0,-40458900.0,5000000.0,-8900000.0,,,,5000000.0,1000000.0,8102730.5,,,9102731.0,-4102730.5,-44433.0312,39341840.0,281142304.0,320484128.0
0,109500,600763.XSHG,2017-09-30,2017-10-24,2017-09-30,354049774.52,,,,,,,,,,,,32195938.82,386245713.34,82357187.02,,,,,,105826463.47,10910077.31,56458799.57,255552527.37,130693185.97,,1260101.34,170900.0,,,1431001.34,14675610.53,100000000.0,,,79306263.0,193981873.53,-192550872.19,4200000.0,18100000.0,,,,4200000.0,8000000.0,46283094.51,6395100.0,,54283094.51,-50083094.51,-11258.54,-111952039.27,320484130.42,208532091.15
0,105477,600764.XSHG,2017-03-31,2017-04-29,2017-03-31,64422376.0,,,,,,,,,,,,2649264.5,67071644.0,49620720.0,,,,,,18030560.0,2409330.0,3579114.0,73639728.0,-6568083.5,,,,,,,2843664.25,,,,,2843664.25,-2843664.25,,,,,,,,946125.0,,,946125.0,-946125.0,,-10357873.0,550697408.0,540339520.0
0,111637,600764.XSHG,2017-09-30,2017-10-30,2017-09-30,65293612.46,,,,,,,,,,,397603.52,1708303.61,67399519.59,44293022.34,,,,,,12021737.1,4461754.69,910869.01,61687383.14,5712136.45,,,63500.0,,146142055.83,146205555.83,541815.77,,,,,541815.77,145663740.06,,,,,,,,970372.23,,,970372.23,-970372.23,,150405504.28,509006414.72,659411919.0
0,129703,600764.XSHG,2018-06-30,2018-08-29,2018-06-30,47845411.24,,,,,,,,,,,,8942833.41,56788244.65,29140737.54,,,,,,15325429.39,43969219.99,15848359.26,104283746.18,-47495501.53,,,,,,,1206096.78,106188584.9,,,,107394681.68,-107394681.68,,,160000000.0,,,160000000.0,60000000.0,1281201.39,,,61281201.39,98718798.61,1636.57,-56169748.03,771157779.47,714988031.44
0,135495,600764.XSHG,2018-09-30,2018-10-30,2018-09-30,27021774.14,,,,,,,,,,,,657878.03,31402410.78,34635338.94,,,,,,18882462.11,4645139.84,-4932960.02,53229980.87,-21827570.09,,,,,,,1041155.64,17315.1,,,,1058470.74,-1004200.74,,,70000000.0,,,70000000.0,140000000.0,27886132.04,,,167886132.04,-97886132.04,2977.37,-120714925.5,714988031.44,594273105.94
0,148490,600765.XSHG,2019-06-30,2019-08-28,2019-06-30,858383611.03,,,,,,,,,,,7436348.61,26989384.42,892809344.06,628996468.37,,,,,,200114707.49,43124314.77,47899359.84,920134850.47,-27325506.41,,,33150.0,0.0,,33150.0,60913086.18,,,,,60913086.18,-60879936.18,,,435000000.0,,58374264.87,493374264.87,524595900.0,71852383.88,,23680227.55,620128511.43,-126754246.56,700325.32,-214259363.83,932298637.36,718039273.53
0,174850,600765.XSHG,2019-12-31,2020-04-30,2019-12-31,1818628755.74,,,,,,,,,,,7054967.08,49969314.12,1875653036.94,774929709.17,,,,,,306381587.62,37275643.13,32044141.06,1150631080.98,725021955.96,,,229461.34,775963.78,,2098292.74,67219039.98,,,,,67219039.98,-65120747.24,,,261960000.0,,-56342.28,1566177116.92,300460000.0,29975208.49,8205309.06,35533468.58,365968677.07,1200208439.85,-173911.31,1859935737.26,775895436.87,2635831174.13
0,168607,600766.XSHG,2019-12-31,2020-04-16,2019-12-31,4268786.12,,,,,,,,,,,,1028980.28,5297766.4,4362705.71,,,,,,447645.09,350325.94,-1011486.93,4149189.81,1148576.59,,,,0.0,,9298139.61,2782.56,,,,,2782.56,9295357.05,0.0,0.0,,,923800.0,923800.0,,1013446.01,,10487103.34,10286817.76,-9363017.76,,1080915.88,1009650.45,2090566.33
0,112445,600767.XSHG,2017-09-30,2017-10-31,2017-09-30,23169944.51,,,,,,,,,,,0.0,155445330.2,178615274.71,4935857.17,,,,,,10244353.76,2137400.14,10527288.57,27844899.64,150770375.07,,0.0,26500000.0,41194749.18,0.0,67694749.18,5066185.22,0.0,,,,5066185.22,62628563.96,0.0,0.0,0.0,,0.0,0.0,165000000.0,366850.0,,,165366850.0,-165366850.0,-31089.59,48000999.44,36652620.58,84653620.02
0,81402,600768.XSHG,2015-09-30,2015-10-30,2015-09-30,135289568.0,,,,,,,,,,,,-4891816.0,130397744.0,126092664.0,,,,,,6932440.0,2821793.5,13503197.0,149350096.0,-18952348.0,,,,,,,561259.0625,,,,,561259.0625,-561259.0625,,,84800000.0,,,84800000.0,80500000.0,4290740.0,,,84790744.0,9259.8799,,-19504348.0,0.0,-19504348.0
0,81449,600769.XSHG,2015-09-30,2015-10-27,2015-09-30,3576135.0,,,,,,,,,,,,304780.5938,3880915.75,10186803.0,,,,,,1345960.5,259344.9062,-119360.8906,11672747.0,-7791831.5,5869190.0,-5247201.0,,,,621989.0,0.0,5037912.5,,,,5037912.5,-4415923.5,,,,,,,10304174.0,,,,10304174.0,-10304174.0,,-22511930.0,0.0,-22511930.0
0,169290,600770.XSHG,2019-12-31,2020-04-22,2019-12-31,96995059.44,,,,,,,,,,,1269930.22,74938306.27,173203295.93,3422586.22,,,,,,27301301.85,7871166.06,-31095097.7,7499956.43,165703339.5,213958935.48,25903626.09,-1467694.2,,239175838.55,537987686.14,32473549.38,149784486.94,,,387721203.82,569979240.14,-31991554.0,-9990000.0,-9990000.0,91000000.0,,76258875.77,157268875.77,91000000.0,12505121.04,,19542590.68,123047711.72,34221164.05,5678764.57,173611714.12,697630610.09,871242324.21
0,98365,600774.XSHG,2016-09-30,2016-10-28,2016-09-30,211620640.0,,,,,,,,,,,,651511.625,212272144.0,117832320.0,,,,,,23935534.0,5993257.0,35966220.0,183727328.0,28544822.0,,,400.0,,140493.6406,140893.6406,12660294.0,,,600000.0,,13260294.0,-13119401.0,,,20000000.0,,,20000000.0,2580347.0,4395099.5,,480937.375,7456383.5,12543616.0,,27969036.0,,27969036.0
0,119429,600774.XSHG,2017-12-31,2018-04-20,2017-12-31,367758987.22,,,,,,,,,,,,8159915.09,375918902.31,236379255.72,,,,,,40194555.09,11902334.46,22172317.92,310648463.19,65270439.12,10000000.0,29733.76,2568150.0,,-400452.22,12197431.54,29790222.52,20000000.0,,,,49790222.52,-37592790.98,,,60000000.0,,,60000000.0,48980346.96,3792845.09,,-1754711.31,51018480.74,8981519.26,219339.02,36878506.42,71918695.73,108797202.15
0,153466,600774.XSHG,2019-09-30,2019-10-26,2019-09-30,305165962.63,,,,,,,,,,,0.0,49038461.43,354204424.06,207650893.73,,,,,,38334174.34,28182186.95,105480094.37,379647349.39,-25442925.33,,,,,,,9165646.28,,,,,9165646.28,-8708061.77,,,50000000.0,,,50000000.0,64012605.04,4138257.71,,,70433855.86,-20433855.86,149166.47,-54435676.49,118342063.32,63906386.83
0,174834,600774.XSHG,2019-12-31,2020-04-30,2019-12-31,387711289.82,,,,,,,,,,,,-35083264.06,352624773.66,281055888.43,,,,,,44810991.92,16577222.71,-66923964.3,275520138.76,77104634.9,,,1950.0,,,-439084.51,8529157.4,,,,,8529157.4,-8968241.91,,,245177530.0,,,255177530.0,192354201.76,80765984.5,,,270837193.15,-15659663.15,-155216.03,52321513.81,63906386.83,116227900.64
0,116953,600775.XSHG,2017-12-31,2018-03-30,2017-12-31,1588995391.39,,,,,,,,,,,13901334.21,38420269.89,1641316995.49,1534962323.27,,,,,,190410767.86,7579018.03,-80813313.29,1652138795.87,-10821800.38,,42877618.45,1061980.89,,428500000.0,472439599.34,52819122.6,,,,378500000.0,431319122.6,41120476.74,,,0.0,,176288070.47,176288070.47,0.0,36271807.96,35224382.66,1242654.96,37514462.92,138773607.55,2431382.2,171503666.11,1020093449.62,1191597115.73
0,124688,600775.XSHG,2018-03-31,2018-04-27,2018-03-31,1091057541.01,,,,,,,,,,,19146825.76,70713846.14,1180918212.91,1037667686.26,,,,,,133011492.49,69193738.93,64344162.04,1304217079.72,-123298866.81,,5049684.66,99375.0,,450000000.0,455149059.66,9274679.92,,,,500000000.0,509274679.92,-54125620.26,,,,,,,,570155.4,,,570155.4,-570155.4,-3547962.4,-181542604.87,1191597115.73,1010054510.86
0,136934,600775.XSHG,2018-12-31,2019-03-29,2018-12-31,1249354600.67,,,,,,,,,,,33302737.74,32154940.7,1314812279.11,978278136.5,,,,,,166766608.89,46242045.83,-52348715.22,1138938076.0,175874203.11,,58438036.08,231686.86,,140000000.0,207565291.97,42710921.79,,,,500000000.0,542710921.79,-335145629.82,,,0.0,,0.0,0.0,0.0,37362814.65,36746225.18,0.0,37362814.65,-37362814.65,-6745614.04,-203379855.4,1495494048.2,1292114192.8
0,81732,600776.XSHG,2015-06-30,2015-08-13,2015-06-30,1156729728.0,,,,,,,,,,,5147783.0,30393542.0,1192270976.0,1263964032.0,,,,,,103430272.0,25129822.0,63794040.0,1456318208.0,-264047168.0,65000000.0,12113939.0,72936.0,,1349293.125,78536168.0,12369655.0,200000000.0,,,,212369648.0,-133833488.0,,,33788700.0,,,33788700.0,,337791.1875,,,337791.1875,33450908.0,-451671.375,-364881408.0,0.0,-364881408.0
0,142528,600777.XSHG,2018-12-31,2019-04-26,2018-12-31,1374610772.32,,,,,,,,,,,,6402411.77,1381013184.09,194634119.77,,,,,,57526294.31,286596971.35,81062403.39,619819788.82,761193395.27,,4675856.16,3942035.72,,15000000.0,23617891.88,1273012018.46,,,,37646970.0,1323158988.46,-1299541096.58,,,265042400.0,67060000.0,,332102400.0,73813900.0,374280829.44,,-157872191.07,290222538.37,41879861.63,-14509762.89,-510977602.57,923122007.87,412144405.3
0,142317,600777.XSHG,2019-03-31,2019-04-26,2019-03-31,1033206765.81,0.0,0.0,,,,,,,,,,199566515.72,1232773281.53,310863490.76,,,,,,106870791.92,25364787.33,280122926.29,723221996.3,509551285.23,,,,341135.31,,341135.31,1231920623.14,,,,,1231920623.14,-1231579487.83,,,1217629050.0,,,1217629050.0,,197509637.12,,,197509637.12,1020119412.88,-5432577.91,292658632.37,438597763.57,731256395.94
0,146138,600777.XSHG,2019-06-30,2019-08-05,2019-06-30,1415335214.03,,,,,,,,,,,,191802781.01,1607137995.04,99624115.12,,,,,,100312324.16,106578769.42,103634242.07,410149450.77,1196988544.27,,,,,,-61135.31,1295252999.78,,,,,1295627908.57,-1295689043.88,,,11380050.0,,,3397080050.0,,29546080.87,,,2777001584.81,620078465.19,18716923.61,540094889.19,731256395.94,1244897926.86
0,166903,600777.XSHG,2019-12-31,2020-03-31,2019-12-31,1737793924.65,,,,,,,,,,,,313274292.36,2051068217.01,340818720.13,,,,,,90428515.29,91460139.52,303030232.72,825737607.66,1225330609.35,,,821322.83,,,12421322.83,1546592626.34,,,,,1545682419.4,-1533261096.57,,,-3349769300.0,,,97430700.0,85455000.0,203402953.19,,6791980.58,295649933.77,-198219233.77,-29057501.21,-535207222.2,1334107701.29,798900479.09
0,169350,600777.XSHG,2020-03-31,2020-04-23,2020-03-31,1920905950.36,,,,,,,,,,,,182836762.5,2103742712.86,257680199.69,,,,,,206288964.67,69839945.56,655254914.49,1189064024.41,914678688.45,,,68258.81,,,68258.81,1071437185.62,,,,,1071437185.62,-1071368926.81,,,384620500.0,,,384620500.0,,192294947.49,,,192294947.49,192325552.51,12916143.18,48551457.33,798900479.09,847451936.42
0,222492,600777.XSHG,2020-12-31,2021-04-30,2020-12-31,487483182.82,,,,,,,,,,,,158132660.7,645615843.52,8896059.99,,,,,,52655913.02,68840466.79,230819360.8,361211800.6,284404042.92,,,0.0,,,-5904.96,-48254236.69,,,,,-48254236.69,48248331.73,,,-5230500.0,,,-5230500.0,-5230500.0,180253565.36,,,177600564.8,-182831064.8,-37845264.86,111976044.99,701990221.17,813966266.16
0,81967,600781.XSHG,2015-06-30,2015-08-29,2015-06-30,91007280.0,,,,,,,,,,,,3687444.0,94694720.0,50970908.0,,,,,,6865964.0,13358899.0,18820846.0,90016616.0,4678105.0,,,0.0,,,0.0,16946090.0,,,,,16946090.0,-16946090.0,,,20000000.0,,50000000.0,70000000.0,62000000.0,7415752.5,,25426150.0,94841904.0,-24841902.0,-730.65,-37110620.0,-10919843.0,-48030460.0
0,99306,600781.XSHG,2016-09-30,2016-10-31,2016-09-30,145373632.0,,,,,,,,,,,,,145373632.0,70707288.0,,,,,,8968543.0,28206398.0,12285651.0,120167880.0,25205756.0,,,3081.6101,,242913.9062,245995.5156,71574760.0,,,,41.58,71574800.0,-71328800.0,,,114000000.0,,143908752.0,257908752.0,146450000.0,7821991.0,,51324960.0,205596944.0,52311800.0,1279.72,6190033.5,,6190033.5
0,158429,600781.XSHG,2019-09-30,2019-10-31,2019-09-30,728400096.16,,,,,,,,,,,,2321920.85,730722017.01,455884833.47,,,,,,31448972.27,131874312.24,118100868.24,737308986.22,-6586969.21,,,101858.07,,,101858.07,11123634.23,,,,,11123634.23,-11021776.16,,,80000000.0,,317566.32,80317566.32,56309298.72,0.0,,2960493.25,59269791.97,21047774.35,1555.13,3440584.11,6747012.74,10187596.85
0,175062,600781.XSHG,2019-12-31,2020-06-24,2019-12-31,1108040643.4,,,,,,,,,,,,28486620.43,1136527263.83,771686098.79,,,,,,108757171.47,133504874.88,170248565.84,1184196710.98,-47669447.15,,,3816628.67,,,4119620.5,97967078.63,,,,,97967078.63,-93847458.13,,,-431605000.0,,556375619.26,124770619.26,15707688.66,8372339.14,,-43936693.06,-19856665.26,144627284.52,-126584.16,2983795.08,10187596.85,13171391.93
0,196169,600781.XSHG,2020-09-30,2020-10-31,2020-09-30,688599662.08,,,,,,,,,,,,7970237.01,696569899.09,486727443.31,,,,,,36365609.41,55476353.24,111321611.02,689891016.98,6678882.11,,,0.0,,,-750000.0,5969162.27,,,,,5969162.27,-6719162.27,,,,,,,4569164.99,666448.3,,539539.75,5775153.04,5084846.96,37734.93,5082301.73,9153465.97,14235767.7
0,130547,600783.XSHG,2018-06-30,2018-08-31,2018-06-30,47974763.34,,,,,,,,,,,,8351335.53,56326098.87,25899474.01,,,,,,16569079.27,39099597.02,15793609.24,97361759.54,-41035660.67,112409947.05,87939759.81,840.0,,16000000.0,216350546.86,1484187.8,79238107.07,,,-98500000.0,-17777705.13,234128251.99,,,0.0,,-11053554.25,-11053554.25,1150000.0,23345488.02,,-1912500.0,22582988.02,-33636542.27,13928179.23,173384228.28,499996099.53,673380327.81
0,82154,600785.XSHG,2015-09-30,2015-10-16,2015-09-30,1809499648.0,,,,,,,,,,,,56164428.0,1865664128.0,1494858112.0,,,,,,93917824.0,63875200.0,162407744.0,1815058944.0,50605184.0,60000000.0,2343945.25,0.0,,,62343944.0,75172736.0,40000000.0,,0.0,,115172736.0,-52828788.0,,,110000000.0,,36000000.0,146000000.0,22881092.0,6042728.0,,30548204.0,59472024.0,86527976.0,,84304368.0,0.0,84304368.0
0,82153,600785.XSHG,2015-12-31,2016-02-04,2015-12-31,2183568128.0,,,,,,,,,,,819454.5625,-40370796.0,2144016768.0,1648054144.0,,,,,,109817512.0,72930288.0,168770704.0,1999572608.0,144444096.0,1783417.125,448862.8438,37000.0,,,2269280.0,73579616.0,-116566584.0,,118350000.0,,75363032.0,-73093752.0,,,69900000.0,,10949241.0,80849240.0,119100000.0,6265042.0,,-53852204.0,71512840.0,9336402.0,3156.95,80689904.0,0.0,80689904.0
0,82152,600785.XSHG,2016-03-31,2016-04-22,2016-03-31,2256962816.0,,,,,,,,,,,,77876288.0,2334839040.0,1891974528.0,,,,,,124901104.0,93544304.0,172314848.0,2282734848.0,52104220.0,,,79000.0,,,79000.0,71578536.0,,,,,71578536.0,-71499536.0,,,45000000.0,,,45000000.0,14891092.0,5732779.5,,10918629.0,31542502.0,13457499.0,,-5937820.5,427282336.0,421344544.0
0,93505,600785.XSHG,2016-06-30,2016-07-30,2016-06-30,1551009024.0,,,,,,,,,,,,194052624.0,1745061632.0,1546965760.0,,,,,,92572912.0,55889356.0,136508784.0,1831936768.0,-86875112.0,,245220.0,105000.0,,,350220.0,-33003600.0,,,,,-33003600.0,33353820.0,,,0.0,,,0.0,36350000.0,5380131.5,,-3500000.0,38230132.0,-38230132.0,,-91751424.0,0.0,-91751424.0
0,82266,600789.XSHG,2014-12-31,2015-04-16,2014-12-31,494480512.0,,,,,,,,,,,3007801.0,9377052.0,506865376.0,358891424.0,,,,,,83703080.0,18728138.0,39010820.0,500333472.0,6531902.5,9349490.0,429138.3125,2526624.0,,-10040000.0,2265252.25,16158663.0,,,,-5789500.0,10369163.0,-8103911.0,,,254935888.0,,,254935888.0,181358416.0,21787556.0,312000.0,213000.0,203358960.0,51576924.0,-502015.1562,49502900.0,0.0,49502900.0
0,216264,600789.XSHG,2020-12-31,2021-04-17,2020-12-31,979412901.46,,,,,,,,,,,21197865.63,-68908523.73,931702243.36,406889544.73,,,,,,182220458.97,35453011.75,153576729.33,778139744.78,153562498.58,,,,,,84671913.39,308693702.34,42388664.72,,,-6668024.27,344414342.79,-259742429.4,,,236727759.23,,,310416712.17,206981452.32,28560901.14,,68131062.17,303673415.63,6743296.54,-330018.9,-99766653.18,536073798.55,436307145.37
0,82358,600791.XSHG,2015-06-30,2015-08-22,2015-06-30,176804336.0,,,,,,,,,,,,5610869.0,182415200.0,24713678.0,,,,,,7967436.5,903397824.0,53670036.0,989748992.0,-807333760.0,,,,10915400.0,,10915400.0,100618.0,,,,,100618.0,10814782.0,,,300000000.0,,,300000000.0,300000000.0,127313984.0,,500000.0,427813984.0,-127813984.0,,-924332992.0,13285807.0,-911047168.0
0,126153,600791.XSHG,2017-12-31,2018-04-28,2017-12-31,186643166.38,,,,,,,,,,,-640.0,-5702492.67,180940033.71,1759242040.14,,,,,,18489669.24,139099310.25,-30557816.9,1886273202.73,-1705333169.02,,310479.24,5000.0,,,315479.24,139132.0,,,,,139132.0,176347.24,813400000.0,813400000.0,60000000.0,,,873400000.0,0.0,9713225.15,,738820.0,10452045.15,862947954.85,,-842208866.93,1414897242.66,572688375.73
0,138336,600792.XSHG,2018-12-31,2019-04-16,2018-12-31,1288568053.91,,,,,,,,,,,17021.24,-1894367.65,1286690707.5,879207133.77,,,,,,83497511.37,35510042.24,47463443.12,1045678130.5,241012577.0,,,,,,47397.22,647107.76,,,,,647107.76,-599710.54,,,100000000.0,,5300000.0,105300000.0,143308596.43,26227692.56,,78456405.95,247992694.94,-142692694.94,,97720171.63,204957617.43,302677789.06
0,148494,600792.XSHG,2019-06-30,2019-08-28,2019-06-30,1014362618.23,,,,,,,,,,,,12229613.61,1026592231.84,785808552.64,,,,,,84819369.31,45417345.84,46200340.69,962245608.48,64346623.36,,4081.99,,,,305378681.99,2036922.34,,,,,2036922.34,303341759.65,,,205000000.0,,268840304.45,473840304.45,271800000.0,14180684.37,,196654253.53,482634937.9,-8794633.45,,358893749.56,352855340.15,711725056.28
0,82449,600793.XSHG,2016-03-31,2016-04-29,2016-03-31,140592064.0,,,,,,,,,,,,3413564.75,144005632.0,141285024.0,,,,,,1215210.75,181867.1875,4854144.5,147536256.0,-3530623.0,,,3822.0,,,3822.0,185944320.0,,,,9961224.0,195905552.0,-195901728.0,,,114500000.0,,148796944.0,263296944.0,65000000.0,3783563.5,,,68783560.0,194513392.0,,-4918960.5,23136408.0,18217448.0
0,98492,600796.XSHG,2016-09-30,2016-10-28,2016-09-30,97540680.0,,,,,,,,,,,1312500.5,4155532.25,103008712.0,69806720.0,,,,,,15580189.0,6234057.5,8970284.0,100591248.0,2417467.75,,,2004273.5,,,2004273.5,9237743.0,11000000.0,,,,20237744.0,-18233470.0,,,44500000.0,,,44500000.0,44500000.0,1920302.5,,,46420304.0,-1920302.5,3737.05,-17732568.0,,-17732568.0
0,194168,600796.XSHG,2020-09-30,2020-10-28,2020-09-30,77431390.74,,,,,,,,,,,1371711.12,3858473.49,82661575.35,64985987.45,,,,,,15885556.33,1070339.54,15102942.86,97044826.18,-14383250.83,0.0,,0.0,,,1321424.53,4212881.73,,,,356300.0,16882778.43,-15561353.9,0.0,,0.0,,,0.0,0.0,606139.42,,,606139.42,-606139.42,904539.54,-29646204.61,134771160.63,105124956.02
0,82637,600797.XSHG,2016-03-31,2016-04-28,2016-03-31,690285696.0,,,,,,,,,,,707293.3125,277370976.0,968363968.0,646846720.0,,,,,,241240336.0,52748820.0,314605312.0,1255441152.0,-287077248.0,80430000.0,127628.5625,15266.6699,,613225.375,81186120.0,3605753.75,100318128.0,,,,103923880.0,-22737760.0,3000000.0,3000000.0,123314632.0,,12000000.0,138314640.0,325801920.0,11056034.0,,,336857984.0,-198543328.0,1219826.375,-507138528.0,631391872.0,124253328.0
0,125662,600797.XSHG,2018-03-31,2018-04-28,2018-03-31,659131546.1,,,,,,,,,,,1212828.84,172516837.37,832861212.31,508979722.84,,,,,,222918420.2,41148861.76,268848078.47,1041895083.27,-209033870.96,130700717.96,2402161.2,,,18772210.05,151875089.21,32875371.71,146859351.13,,,,179734722.84,-27859633.63,5890433.24,5890433.24,185450000.0,,17547200.0,208887633.24,232704118.49,7112324.09,,5969104.27,245785546.85,-36897913.61,-2851904.37,-276643322.57,736588396.67,459945074.1
0,128990,600797.XSHG,2018-06-30,2018-08-25,2018-06-30,761224545.26,,,,,,,,,,,532271.62,2225243.25,763982060.13,488762344.91,,,,,,152975707.22,44292252.1,105976555.73,792006859.96,-28024799.83,144316765.37,-1848058.56,4807372.31,,12514806.7,159790885.82,23885798.19,161931040.72,,,,185816838.91,-26025953.09,145000.0,145000.0,227500000.0,,0.0,227645000.0,115501477.32,14877937.66,5316129.59,5559369.11,135938784.09,91706215.91,2104514.72,39759977.71,459945074.1,499705051.81
0,140876,600797.XSHG,2018-12-31,2019-04-25,2018-12-31,1296770425.61,,,,,,,,,,,-3967640.81,533430157.87,1826232942.67,700078825.39,,,,,,196568348.99,39130747.59,513801594.26,1449579516.23,376653426.44,128707219.75,1000242.97,1680430.53,,119896316.06,295034209.31,63751178.3,459122646.51,,,,542873824.81,-247839615.5,2370000.0,2370000.0,171000000.0,,170381796.88,343751796.88,112871358.69,14198274.73,974820.96,200499359.3,327568992.72,16182804.16,-1454033.82,143542581.28,599734515.68,743277096.96
