,id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners
0,187554,300110.XSHE,2020-06-30,2020-08-14,2020-06-30,345977525.8,345977525.8,,,,301246388.93,186950372.0,,,,,,,,6178688.33,80187193.07,11481002.24,1072430.12,,,13183.56,,,35270387.75,335623.58,641857.86,,34964153.47,5629160.63,29334992.84,29248071.13,86921.71,0.0247,0.0247,,29334992.84,29248071.13,86921.71
0,45067,300111.XSHE,2015-06-30,2015-08-26,2015-06-30,500460480.0,500460480.0,,,,468157952.0,395851872.0,,,,,,,,1786348.25,14117392.0,33855164.0,9742284.0,12804894.0,-557659.0,3818138.0,,,35563008.0,2405883.25,900619.25,0.0,37068272.0,505850.9062,36562420.0,36556424.0,5995.77,0.032,0.032,-152653.6875,36409768.0,36394936.0,14832.8096
0,129023,300111.XSHE,2018-06-30,2018-08-30,2018-06-30,188894538.11,188894538.11,,,,345425762.53,176919570.94,,,,,,,,2570424.0,2115133.7,45831136.09,19881975.19,98107522.61,,,,,-151930018.85,-2761667.25,477365.45,,-155169051.55,-59645.91,-155109405.64,-154993414.22,-115991.42,-0.14,-0.14,3764577.29,-151344828.35,-151249702.37,-95125.98
0,152647,300111.XSHE,2019-06-30,2019-08-29,2019-06-30,304010788.19,304010788.19,,,,301701717.37,236425994.67,,,,,,,,2835953.92,7260517.96,30347515.02,-12614842.87,,,,,,16401350.25,9774535.49,346336.86,,25829548.88,3058583.98,22770964.9,14948842.31,7822122.59,0.0133,0.0133,-22312694.64,458270.26,-6698288.53,7156558.79
0,189889,300111.XSHE,2020-06-30,2020-08-28,2020-06-30,83712866.81,83712866.81,,,,87032602.5,52072349.13,,,,,,,,242249.84,18461396.37,5754341.0,-570034.63,,,757204.86,,,12815145.77,3319761.68,5876.31,,16129031.14,1515981.27,14613049.87,11212324.01,3400725.86,0.0102,0.0102,,14566503.67,11165777.81,3400725.86
0,45114,300113.XSHE,2015-03-31,2015-04-15,2015-03-31,168831344.0,168831344.0,,,,132060080.0,41001948.0,,,,,,,,2449462.75,41545744.0,50534240.0,-3050827.0,-420486.1875,,4562088.0,4139110.0,,41333360.0,624847.125,615093.4375,625.0,41343112.0,3205491.0,38137620.0,35146120.0,2991502.25,0.121,0.121,,38137620.0,35146120.0,2991502.25
0,147017,300113.XSHE,2018-12-31,2019-04-26,2018-12-31,451056638.93,451056638.93,,,,588797772.86,190000808.33,,,,,,,,4011543.51,52802184.1,74682177.35,-6375243.97,159679729.42,,9789000.46,1068217.12,,-124271742.71,3846397.36,473985.64,,-120899330.99,-12037177.67,-108862153.32,-116681168.99,7819015.67,-0.17,-0.17,-30095300.63,-138957453.95,-146776469.62,7819015.67
0,156458,300113.XSHE,2019-09-30,2019-10-30,2019-09-30,491252490.28,491252490.28,,,,319799338.01,158766685.0,,,,,,,,1899554.58,66901579.43,52640165.18,-7205634.88,,,1860177.89,-3188113.06,,174195160.3,614791.99,181782.32,,174628169.97,32921567.57,141706602.4,132931001.33,8775601.07,0.2,0.2,22334622.97,164041225.37,155265624.3,8775601.07
0,143714,300115.XSHE,2019-03-31,2019-04-20,2019-03-31,1745495604.07,1745495604.07,,,,1702258915.17,1309199564.22,,,,,,,,18342969.89,28571713.93,94939332.64,57639852.09,14215918.33,,-1185403.82,-1185403.82,,50957922.81,415307.12,601554.12,,50771675.81,8702838.29,42068837.52,43251222.31,-1182384.79,0.0477,0.0477,-276681.34,41792156.18,42988571.91,-1196415.73
0,102055,300116.XSHE,2016-12-31,2017-03-07,2016-12-31,3312482048.0,3312482048.0,,,,2910220032.0,2268192768.0,,,,,,,,23931268.0,211592160.0,316535072.0,31082242.0,58886472.0,,17825438.0,-3311.25,,420087456.0,23554348.0,4099535.75,1972575.375,439542272.0,94632992.0,344909280.0,340214144.0,4695124.0,0.4245,0.4245,0.11,344909280.0,340214144.0,4695124.0
0,113710,300116.XSHE,2017-09-30,2017-10-28,2017-09-30,2541996570.95,2541996570.95,,,,2433431338.78,1861027468.56,,,,,,,,21767997.46,135252307.09,259050519.34,141187117.59,15145928.74,,-2123972.59,,,107790217.97,27118722.45,1591677.29,233741.98,133317263.13,-50908578.16,184225841.29,193158520.45,-8932679.16,0.0794,0.0794,-29050.79,184196790.5,193129469.66,-8932679.16
0,131698,300116.XSHE,2018-09-30,2018-10-29,2018-09-30,301614105.71,301614105.71,,,,1795425250.95,283240723.79,,,,,,,,1493490.3,231708401.81,305256835.71,149117400.01,822347659.1,,-355954.78,,,-1429457864.02,-9550.88,4030417.54,,-1433497832.44,-181915383.04,-1251582449.4,-1240907302.3,-10675147.1,-0.5101,-0.5101,2828934.44,-1248753514.96,-1238078367.86,-10675147.1
0,149113,300116.XSHE,2018-12-31,2019-04-30,2018-12-31,457553074.5,457553074.5,,,,1662370450.69,626111083.89,,,,,,,,40052630.34,39301772.61,213492898.72,328753578.73,401244898.33,,-17366117.1,,,-222144662.95,7693889.88,107377389.86,,-321828162.93,694984090.46,-1016812253.39,-1014117901.01,-2694352.38,-0.4134,-0.4134,-3927987.71,-1020740241.1,-1018045888.72,-2694352.38
0,171194,300116.XSHE,2019-12-31,2020-05-01,2019-12-31,114012940.98,114012940.98,,,,408456739.87,99913922.66,,,,,,,,64445.53,12447696.99,153382058.48,140534256.47,,-28917816.63,4244481135.9,,,2445965620.4,1174203448.58,694999065.52,,2925170003.46,30393220.59,2894776782.87,2901746821.53,-6970038.66,1.1417,1.1417,24067055.49,2918843838.36,2925813877.02,-6970038.66
0,104143,300117.XSHE,2016-12-31,2017-04-20,2016-12-31,856113408.0,856113408.0,,,,831742016.0,734818624.0,,,,,,,,12912095.0,15142320.0,28447918.0,20170962.0,20250076.0,,,,,24371400.0,15551894.0,8186041.0,374867.4688,31737254.0,4834798.5,26902456.0,26902456.0,,0.04,0.04,-221442.8438,26681012.0,26681012.0,
0,106137,300117.XSHE,2017-03-31,2017-04-27,2017-03-31,340593600.0,340593600.0,,,,330132352.0,274398240.0,,,,,,,,2137896.0,10352962.0,26540042.0,21736904.0,-5033702.0,,,,,10461269.0,3336177.75,109028.8828,,13688418.0,1837607.125,11850811.0,10895014.0,955796.4375,0.02,0.02,327543.875,12178355.0,11222558.0,955796.4375
0,112510,300117.XSHE,2017-09-30,2017-10-26,2017-09-30,761038646.83,761038646.83,,,,708067860.48,629004061.55,,,,,,,,2199524.64,15128814.07,31225513.82,24647107.31,5862839.09,,,,,53651255.27,15758845.44,276588.3,4521.05,69133512.41,13514214.51,55619297.9,52402114.85,3217183.05,0.07,0.07,-51353.39,55567944.51,52350761.46,3217183.05
0,189491,300117.XSHE,2020-06-30,2020-08-27,2020-06-30,505788419.92,505788419.92,,,,527036815.63,449146471.06,,,,,,,,3080961.51,6624092.87,19662920.89,37357107.26,,,,,,-888082.53,527703.74,4168421.02,,-4528799.81,182888.34,-4711688.15,-4711688.15,,0.0,0.0,45406.88,-4666281.27,-4666281.27,
0,147359,300118.XSHE,2019-03-31,2019-04-27,2019-03-31,2391806870.5,2391806870.5,,,,2273692193.88,1974120656.71,,,,,,,,10240501.78,63964771.38,90040054.6,101040795.2,-42874545.04,28224409.71,566500.26,582833.29,,152614664.84,222332058.39,2553425.07,,372393298.16,71038502.76,301354795.4,303385556.52,-2030761.12,0.34,0.34,48942141.71,350296937.11,347277638.11,3019299.0
0,153864,300118.XSHE,2019-09-30,2019-10-22,2019-09-30,3718017297.06,3718017297.06,,,,3457252756.02,2881105228.21,,,,,,,,18808728.11,176247935.86,131123846.14,-2533375.18,,-7314641.6,11769460.66,9472164.89,,260408281.3,65702442.4,-2110509.47,,328221233.17,34590965.6,293630267.57,298510294.22,-4880026.65,0.3409,0.3408,-13544843.14,280085424.43,285727952.71,-5642528.28
0,165193,300118.XSHE,2019-12-31,2020-04-18,2019-12-31,4630371078.67,4630371078.67,,,,4321022784.26,3575392513.53,,,,,,,,27702053.46,282122735.38,131199453.06,56238392.96,,13512872.88,-262077.23,-180938.58,,554417197.51,-317146111.49,36271271.23,,200999814.79,8312913.96,192686900.83,190230306.35,2456594.48,0.2179,0.2192,20221911.06,212908811.89,209209851.38,3698960.51
0,191572,300118.XSHE,2020-09-30,2020-10-24,2020-09-30,3184355252.7,3184355252.7,,,,3167405579.08,2407690450.09,,,,,,,,18964132.52,187119015.32,142123909.45,148663235.58,,287322041.73,23886973.52,4879760.0,,346152603.93,29786805.86,6285530.57,,369653879.22,38347778.63,331306100.59,302416425.28,28889675.31,0.3626,0.3626,127197476.92,458503577.51,424517654.76,33985922.75
0,130960,300119.XSHE,2018-09-30,2018-10-26,2018-09-30,293408616.33,293408616.33,,,,255442691.32,148876666.18,,,,,,,,3734914.94,50203704.59,27072419.4,3929485.35,2609980.95,,3474111.8,-382487.9,,47526417.63,45578.42,220689.34,,47351306.71,4839787.74,42511518.97,37442203.33,5069315.64,0.0926,0.0926,,42511518.97,37442203.33,5069315.64
0,192941,300119.XSHE,2020-09-30,2020-10-29,2020-09-30,536988786.99,536988786.99,,,,403277405.61,235757127.76,,,,,,,,3911476.67,94625676.52,34882427.35,5626811.24,,3226048.38,-337995.38,-548383.03,,134081007.08,307027.6,1192005.64,,133196029.04,16277355.12,116918673.92,104971311.67,11947362.25,0.2644,0.2644,,116918673.92,104971311.67,11947362.25
0,197983,300119.XSHE,2020-12-31,2021-03-16,2020-12-31,539090128.36,539090128.36,,,,470745047.32,280876588.79,,,,,,,,5839694.33,86431767.87,54778356.95,4189415.82,,101809661.63,1543527.0,1521711.64,,179256263.2,208755.52,979054.97,,178485963.75,25299812.49,153186151.26,145928076.53,7258074.73,0.3679,0.3679,,153186151.26,145928076.53,7258074.73
0,45274,300120.XSHE,2015-06-30,2015-08-06,2015-06-30,125461672.0,125461672.0,,,,121867160.0,112523144.0,,,,,,,,120042.8906,2017217.75,8265623.0,-73300.0234,-985564.375,,-254710.1562,,,3339805.0,2199172.25,0.0,,5538977.0,1233416.25,4305561.0,4328277.0,-22716.1504,0.0211,0.0211,-385560.0,3920001.0,4019157.25,-99156.1484
0,127594,300120.XSHE,2018-06-30,2018-08-24,2018-06-30,495986021.37,495986021.37,,,,462014272.12,393284105.05,,,,,,,,2384227.4,18721140.32,45796118.55,890879.41,937801.39,,,,,36970135.48,,,,37019496.74,3855731.6,33163765.14,29219233.71,3944531.43,0.0569,0.0569,12422158.66,45585923.8,41641392.37,3944531.43
0,45297,300121.XSHE,2015-06-30,2015-08-21,2015-06-30,224636592.0,224636592.0,,,,207979408.0,170458960.0,,,,,,,,729561.8125,12555407.0,18815956.0,5419527.5,,,14630.1396,,,16671808.0,892315.3125,482774.6875,,17081348.0,3598098.5,13483250.0,13483250.0,,0.047,0.047,,13483250.0,13483250.0,
0,45295,300121.XSHE,2015-12-31,2016-02-26,2015-12-31,232780480.0,232780480.0,,,,224994992.0,176261296.0,,,,,,,,1839420.625,14135984.0,22014832.0,5006007.5,5737461.5,,,,,7785476.5,2451460.75,717892.0,345739.0,9519045.0,1283535.25,8235510.0,8235510.0,,0.0293,0.0293,,8235510.0,8235510.0,
0,126231,300121.XSHE,2018-06-30,2018-08-08,2018-06-30,530243598.31,530243598.31,,,,391267578.27,344727222.2,,,,,,,,4841029.07,20922369.32,25458895.5,-3702367.51,-979570.31,,,,,139485820.05,12210880.76,374767.11,,151321933.7,32564362.84,118757570.86,118757570.86,,0.4,0.4,423830.1,119181400.96,119181400.96,
0,126051,300123.XSHE,2018-06-30,2018-07-31,2018-06-30,357447403.44,357447403.44,,,,315514826.78,275714128.9,,,,,,,,2716283.67,9306035.9,16345324.1,2727403.18,8705651.03,,,,,43171178.56,4212259.29,615362.44,,46768075.41,9971686.95,36796388.46,33538352.03,3258036.43,0.063,0.063,,36796388.46,33538352.03,3258036.43
0,149616,300123.XSHE,2019-06-30,2019-07-31,2019-06-30,357274066.09,357274066.09,,,,320504412.93,257151101.13,,,,,,,,2752263.37,12130968.42,31931635.42,12150378.01,,,396119.72,,,44485739.05,1048197.43,9000.0,,45524936.48,4230237.68,41294698.8,35319126.8,5975572.0,0.013000000000000001,0.013000000000000001,,41294698.8,35319126.8,5975572.0
0,155684,300123.XSHE,2019-09-30,2019-10-29,2019-09-30,536726899.64,536726899.64,,,,484048000.98,402117326.08,,,,,,,,2528453.25,13651987.91,32140563.54,23371801.05,,,,,,55798642.73,-131135.84,13687.7,,55653819.19,437824.78,55215994.41,53879489.21,1336505.2,0.047,0.047,,55215994.41,53879489.21,1336505.2
0,168158,300123.XSHE,2019-12-31,2020-04-28,2019-12-31,1024229439.62,1024229439.62,,,,941481976.44,806697196.93,,,,,,,,6354782.82,21500705.71,36067823.14,27193055.14,,,0.0,,,41807501.38,-110466.98,1797679.17,,39899355.23,-101585669.47,141485024.7,150285632.6,-8800607.9,0.15,0.15,,141558776.81,150357140.03,-8798363.22
0,106139,300125.XSHE,2017-03-31,2017-04-27,2017-03-31,18574056.0,18574056.0,,,,30712358.0,14086507.0,,,,,,,,392209.75,797777.6875,9324435.0,5314448.5,796979.8125,,-3041.29,-314630.3125,,-12141342.0,50783.3203,640716.0625,,-12731275.0,53582.7617,-12784857.0,-12423873.0,-360984.875,-0.11,-0.11,,-12784857.0,-12423873.0,-360984.875
0,132161,300125.XSHE,2018-09-30,2018-10-30,2018-09-30,27850268.7,27850268.7,,,,24188676.54,13559785.19,,,,,,,,423814.18,203742.94,7625101.17,4648875.81,-2272642.75,,4016398.87,29058.47,,8041072.26,176277.43,4767186.72,,3450162.97,133336.5,3316826.47,3315070.86,1755.61,0.02,0.02,,3316826.47,3315070.86,1755.61
0,149559,300125.XSHE,2019-06-30,2019-07-30,2019-06-30,18603839.24,18603839.24,,,,28801223.92,9668172.78,,,,,,,,155488.61,477604.32,8778766.58,5019762.34,,,3152602.98,582300.92,,-1411066.01,126175.02,3064.34,,-1287955.33,-21828.32,-1266127.01,143819.54,-1409946.55,0.0,0.0,,-1266127.01,143819.54,-1409946.55
0,45410,300126.XSHE,2015-12-31,2016-04-13,2015-12-31,108327008.0,108327008.0,,,,114143360.0,90378712.0,,,,,,,,549735.0,9139962.0,14734393.0,-2000799.375,1341359.0,,2395546.0,-776194.8125,,-3420807.25,828868.25,374.47,0.0,-2592313.5,-124082.7422,-2468230.75,-2755393.5,287162.7812,-0.009000000000000001,-0.009000000000000001,23925000.0,21456770.0,21169606.0,287162.7812
0,104602,300126.XSHE,2016-12-31,2017-04-22,2016-12-31,78418624.0,78418624.0,,,,86174496.0,76284560.0,,,,,,,,2282589.5,8924105.0,16435807.0,-14989979.0,-2762580.5,,1064171.25,-1426726.5,,-6691705.5,1396311.75,300000.0,,-5595394.0,-749674.875,-4845719.0,-4822654.0,-23065.0996,-0.016,-0.016,-1636363.625,-6482083.0,-6459017.5,-23065.0996
0,111552,300128.XSHE,2017-09-30,2017-10-19,2017-09-30,758786930.86,758786930.86,,,,738473476.45,654773778.71,,,,,,,,2511458.7,23001598.34,42164409.59,4918623.34,11103607.77,,-268986.73,-268986.73,,20044467.68,14270622.96,3560974.47,1048263.86,30754116.17,6637617.83,24116498.34,19189738.65,4926759.69,0.0228,0.0228,2975333.17,27091831.51,22175485.55,4916345.96
0,147532,300128.XSHE,2018-12-31,2019-04-27,2018-12-31,506740182.04,506740182.04,,,,1401983487.08,507500500.69,,,,,,,,3304315.26,35691802.53,44180766.75,12454686.72,778357584.0,,-1785329.4,-1851396.74,,-908818814.98,1308259.93,5117453.31,,-912628008.36,-52691028.57,-859936979.79,-808214033.55,-51722946.24,-0.7387,-0.7387,-1959555.62,-861896535.41,-810168211.46,-51728323.95
0,147360,300128.XSHE,2019-03-31,2019-04-27,2019-03-31,435593131.37,435593131.37,,,,430031829.75,368888033.02,,,,,,,,3362560.0,16457684.18,22144269.53,11147744.66,-1085034.13,,-2593668.6,-2501924.95,,3153689.85,128250.84,288108.27,,2993832.42,406096.28,2587736.14,1326754.43,1260981.71,0.0012,0.0012,4449455.27,7037191.41,5784190.42,1253000.99
0,151052,300128.XSHE,2019-06-30,2019-08-24,2019-06-30,397363854.36,397363854.36,,,,404811952.69,344728737.99,,,,,,,,2684408.41,13829908.28,22551662.51,10219470.15,,,15918173.02,-1848673.06,,11553154.58,50556.01,397594.09,,11206116.5,-4037718.67,15243835.17,17537972.75,-2294137.58,0.016,0.016,-4728766.31,10515068.86,12809851.35,-2294782.49
0,192659,300128.XSHE,2020-09-30,2020-10-28,2020-09-30,356646501.56,356646501.56,,,,346156110.89,291698312.66,,,,,,,,3073910.82,9210281.37,25128991.62,6902105.81,,,-265614.6,-265614.6,,15088943.55,206037.22,353639.46,,14941341.31,1944586.32,12996754.99,9125354.34,3871400.65,0.0083,0.0083,1986937.31,14983692.3,11112291.65,3871400.65
0,142978,300129.XSHE,2018-12-31,2019-04-10,2018-12-31,646048036.54,646048036.54,,,,662274237.35,551784883.9,,,,,,,,3337536.23,28756385.38,35425459.31,7977213.0,5949447.42,2516761.41,2551189.41,,,-9843626.39,87407.75,1195212.96,,-10951431.6,463446.31,-11414877.91,-10933728.56,-481149.35,-0.0154,-0.0154,-2513065.27,-13927943.18,-13446793.83,-481149.35
0,118747,300130.XSHE,2017-12-31,2018-03-22,2017-12-31,487881337.37,487881337.37,,,,469353894.14,306149500.96,,,,,,,,5559012.34,43008215.89,81618444.9,9489680.43,23529039.62,,5254006.51,3973637.41,,47647558.58,-3450079.98,1106375.87,,43091102.73,18803921.74,24287180.99,24698025.47,-410844.48,0.11,0.11,-9811039.83,14476141.16,14886985.64,-410844.48
0,189930,300130.XSHE,2020-06-30,2020-08-28,2020-06-30,702408788.6,702408788.6,,,,634073146.41,518586500.07,,,,,,,,1688201.57,35962650.74,37887025.7,-3298775.98,,,296313.46,296313.46,,87591408.36,148019.05,1546998.78,,86192428.63,4208026.19,81984402.44,81442007.38,542395.06,0.17,0.17,-21189.17,81963213.27,81420818.21,542395.06
0,192514,300130.XSHE,2020-09-30,2020-10-28,2020-09-30,635933962.32,635933962.32,,,,600060026.37,463054816.58,,,,,,,,2535429.23,39084708.11,41282412.63,3055482.02,,,-1299107.99,-1299107.99,,54315949.91,17887.78,9606877.77,,44726959.92,3997677.6,40729282.32,42296144.2,-1566861.88,0.09,0.09,-267287.62,40461994.7,42028856.58,-1566861.88
0,152653,300131.XSHE,2019-06-30,2019-08-30,2019-06-30,3363192102.31,3363192102.31,,,,3206800562.76,3066252505.44,,,,,,,,1804033.09,47866300.47,43238357.41,49595450.96,,,1496081.35,,,123961190.95,117571.63,168354.53,,123910408.05,27252412.32,96657995.73,72955340.94,23702654.79,0.0706,0.0706,2302927.83,98960923.56,74201859.69,24759063.87
0,166937,300131.XSHE,2019-12-31,2020-04-27,2019-12-31,2631483827.42,2631483827.42,,,,2701205061.42,2497019899.64,,,,,,,,2540934.52,55410790.86,60239928.7,68923346.95,,,-17599090.39,-707706.98,,-130441358.02,957402.15,833128.02,,-130317083.89,7240846.38,-137557930.27,-128315531.32,-9242398.95,-0.1167,-0.1167,-601379.26,-138159309.53,-128642215.67,-9517093.86
0,191142,300131.XSHE,2020-09-30,2020-10-20,2020-09-30,3617622894.55,3617622894.55,,,,3622755182.84,3413264248.81,,,,,,,,4092378.99,56689368.28,80766932.39,57555109.52,,,531514912.28,,,275804217.29,39096.51,6481.5,,275836832.3,-9132712.86,284969545.16,314974026.77,-30004481.61,0.29,0.29,-117089.96,284852455.2,314794554.14,-29942098.94
0,105171,300133.XSHE,2016-12-31,2017-04-25,2016-12-31,2089945984.0,2089945984.0,,,,1935707136.0,1624690432.0,,,,,,,,11097863.0,117953000.0,67418792.0,33582884.0,80964200.0,-992095.0,16268343.0,-7800776.0,,169515120.0,20252716.0,4436157.0,2754.01,185331680.0,-13607089.0,198938768.0,198300656.0,638115.4375,0.11,0.11,-2607611.0,196331152.0,195693040.0,638115.4375
0,105701,300133.XSHE,2017-03-31,2017-04-26,2017-03-31,444969888.0,444969888.0,,,,309032064.0,317045888.0,,,,,,,,369434.75,67337800.0,47256632.0,16487730.0,-139465424.0,44478.8008,19511530.0,750511.9375,,155493840.0,21082272.0,1150983.375,,175425136.0,28389356.0,147035776.0,144052016.0,2983763.0,0.08,0.08,-59667856.0,87367920.0,84384160.0,2983763.0
0,114732,300134.XSHE,2017-09-30,2017-10-31,2017-09-30,400909818.83,400909818.83,,,,718953709.86,381979929.88,,,,,,,,11896159.7,8309023.12,88856309.85,2172770.81,225739516.5,,-8463773.54,-8463773.54,,-326507664.57,116615.18,2679832.76,1778799.16,-329070882.15,-48028220.25,-281042661.9,-277969057.84,-3073604.06,-0.3622,-0.3622,-398735.16,-281441397.06,-278397307.32,-3044089.74
0,129027,300134.XSHE,2018-06-30,2018-08-30,2018-06-30,449611760.02,449611760.02,,,,525850304.9,401584065.11,,,,,,,,6412878.54,10021374.89,89829020.29,5724184.44,12278781.63,,3204751.5,-7119727.58,,-68418850.21,1361615.89,1485253.94,,-68542488.26,-15197911.57,-53344576.69,-50652913.9,-2691662.79,-0.06,-0.06,850102.52,-52494474.17,-49653231.87,-2841242.3
0,145607,300134.XSHE,2019-03-31,2019-04-25,2019-03-31,589748069.31,589748069.31,,,,593336580.69,473942884.4,,,,,,,,6483971.36,13302673.79,33076925.69,13424796.69,2319500.72,-38020.63,7153334.64,-2037258.65,,29313763.95,230878.08,54413.71,,29490228.32,6398383.97,23091844.35,22297601.78,794242.57,0.03,0.03,26663.22,23118507.57,22257422.72,861084.85
0,152655,300134.XSHE,2019-06-30,2019-08-30,2019-06-30,695561831.62,695561831.62,,,,654037717.82,534938580.79,,,,,,,,6906949.08,11118111.46,37991593.2,8727534.0,,443225.06,9869246.3,-775243.61,,18602435.21,1937402.7,306466.36,,20233371.55,652715.59,19580655.96,18952434.46,628221.5,0.02,0.02,46860.46,19627516.42,19071053.17,556463.25
0,108174,300135.XSHE,2016-12-31,2017-04-29,2016-12-31,380466208.0,380466208.0,,,,402943328.0,330405344.0,,,,,,,,4972114.5,11080519.0,47202884.0,-729382.25,10011870.0,-800.0,25482732.0,,,3004796.25,3372635.25,4381741.0,100404.3984,1995690.25,6264256.0,-4268566.0,-3323912.5,-944653.25,-0.003,-0.003,-661712.0,-4930278.0,-3985624.5,-944653.25
0,113714,300135.XSHE,2017-09-30,2017-10-28,2017-09-30,502330849.12,502330849.12,,,,493568017.75,431648389.77,,,,,,,,1126610.7,15391615.56,30614058.7,12228654.55,2558688.47,53800.0,12556318.92,,,23401450.29,976421.56,1854760.63,277154.98,22523111.22,9750425.0,12772686.22,12004383.43,768302.79,0.0133,0.0133,28093.39,12800779.61,12032476.82,768302.79
0,105841,300136.XSHE,2016-12-31,2017-04-26,2016-12-31,908117184.0,908117184.0,,,,819928064.0,717070400.0,,,,,,,,6248130.5,13403607.0,74510560.0,-14091640.0,22787004.0,,-7973467.0,,,80215688.0,86601256.0,1295952.375,240566.9688,165520992.0,-15934422.0,181455408.0,185167536.0,-3712122.75,0.1934,0.1934,5387204.0,186842624.0,190554736.0,-3712122.75
0,45656,300137.XSHE,2016-03-31,2016-04-26,2016-03-31,140087664.0,140087664.0,,,,129694488.0,74903232.0,,,,,,,,898432.625,18661656.0,30359150.0,-1095484.0,5967497.5,,,,,10393175.0,1908852.625,,,12302028.0,561498.9375,11740529.0,9868871.0,1871658.375,0.028999999999999998,0.028999999999999998,-79999.9609,11660529.0,9823445.0,1837083.75
0,127030,300138.XSHE,2018-06-30,2018-08-21,2018-06-30,657423121.93,657423121.93,,,,604486034.67,544438185.32,,,,,,,,2078229.39,22922381.37,33496638.18,1480392.81,70207.6,,,,,57018684.99,1571417.28,30300.85,,58559801.42,11690228.6,46869572.82,47532487.68,-662914.86,0.0518,0.0518,1489515.92,48359088.74,49022003.6,-662914.86
0,121651,300139.XSHE,2018-03-31,2018-04-24,2018-03-31,56151726.61,56151726.61,,,,78904052.84,23916287.89,,,,,,,,152228.48,3161455.08,16497312.52,21188169.18,13988599.69,,48027.39,,,-22704298.84,57798.29,404213.92,,-23050714.47,3010653.52,-26061367.99,-27059509.8,998141.81,-0.1,-0.1,8546901.85,-17514466.14,-18165971.19,651505.05
0,132167,300139.XSHE,2018-09-30,2018-10-30,2018-09-30,44727311.77,44727311.77,,,,28222736.83,38945873.53,,,,,,,,149438.01,1264357.78,11343646.81,-36801055.28,10278938.92,,44934.26,,,17375552.77,418.76,6948.65,,17369022.88,-3338264.14,20707287.02,20604304.14,102982.88,0.08,0.08,12644386.75,33351673.77,33545611.8,-193938.03
