,id,code,statDate,pubDate,statDate.1,cash_equivalents,settlement_provi,lend_capital,trading_assets,bill_receivable,account_receivable,advance_payment,insurance_receivables,reinsurance_receivables,reinsurance_contract_reserves_receivable,interest_receivable,dividend_receivable,other_receivable,bought_sellback_assets,inventories,non_current_asset_in_one_year,other_current_assets,total_current_assets,loan_and_advance,hold_for_sale_assets,hold_to_maturity_investments,longterm_receivable_account,longterm_equity_invest,investment_property,fixed_assets,constru_in_process,construction_materials,fixed_assets_liquidation,biological_assets,oil_gas_assets,intangible_assets,development_expenditure,good_will,long_deferred_expense,deferred_tax_assets,other_non_current_assets,total_non_current_assets,total_assets,shortterm_loan,borrowing_from_centralbank,deposit_in_interbank,borrowing_capital,trading_liability,notes_payable,accounts_payable,advance_peceipts,sold_buyback_secu_proceeds,commission_payable,salaries_payable,taxs_payable,interest_payable,dividend_payable,other_payable,reinsurance_payables,insurance_contract_reserves,proxy_secu_proceeds,receivings_from_vicariously_sold_securities,non_current_liability_in_one_year,other_current_liability,total_current_liability,longterm_loan,bonds_payable,longterm_account_payable,specific_account_payable,estimate_liability,deferred_tax_liability,other_non_current_liability,total_non_current_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,specific_reserves,surplus_reserve_fund,ordinary_risk_reserve_fund,retained_profit,foreign_currency_report_conv_diff,equities_parent_company_owners,minority_interests,total_owner_equities,total_sheet_owner_equities
0,93928,000927.XSHE,2016-06-30,2016-08-25,2016-06-30,1186297728.0,,,,236833216.0,28230694.0,123759808.0,,,,,,37104652.0,,592633984.0,,723589.1875,2205583616.0,,294846.2812,,,1694434560.0,8673837.0,1287328128.0,97689168.0,,,,,189217488.0,,1624238.25,4370420.5,39419804.0,,3323052544.0,5528636416.0,1535000064.0,,,,,646346432.0,910760768.0,64418452.0,,,136676256.0,-163103632.0,1796214.125,,771295488.0,,,,,,,3903190016.0,,,500000000.0,,32068100.0,,,579280128.0,4482469888.0,1595174016.0,1339837952.0,,1818988.875,485952416.0,,-2405758720.0,,1017024576.0,29141572.0,1046166144.0,5528636416.0
0,100622,000927.XSHE,2016-12-31,2017-04-01,2016-12-31,1063004480.0,,,,177215104.0,9335791.0,48756304.0,,,,,,58527640.0,,421530496.0,,315838016.0,2094207744.0,,294846.2812,,,1019931904.0,8201928.5,1325479424.0,33809344.0,,,,,185565584.0,,,4439472.5,37355108.0,,2615077632.0,4709285376.0,206400000.0,,,,,486336672.0,681276992.0,68336920.0,,,199055280.0,84471616.0,3076998.25,,699370496.0,,,,,,,2428324864.0,,,454710880.0,,15424700.0,,,553213184.0,2981538048.0,1595174016.0,1339805440.0,,1809380.875,549718016.0,,-1788427520.0,,1698094976.0,29652390.0,1727747328.0,4709285376.0
0,104951,000927.XSHE,2017-03-31,2017-04-29,2017-03-31,1054895744.0,,,,58061112.0,13137050.0,52845940.0,,,,,,32804660.0,,567458880.0,,353815680.0,2133019008.0,,294846.2812,,,1077638272.0,8145410.0,1270584704.0,84602392.0,,,,,183711328.0,,,4200235.0,37355108.0,,2666532352.0,4799551488.0,690000000.0,,,,,380472832.0,719005376.0,67447664.0,,,171284240.0,82954896.0,3652527.5,,669590400.0,,,,,,,2784408064.0,,,454710880.0,,15424700.0,,,553212928.0,3337620992.0,1595174016.0,1339805440.0,,1884850.75,549718016.0,,-2054257280.0,,1432340736.0,29589710.0,1461930368.0,4799551488.0
0,104952,000928.XSHE,2017-03-31,2017-04-29,2017-03-31,1834798848.0,,,,640475072.0,5926889984.0,2078492032.0,,,,,,330720512.0,,1553178240.0,,4026170.5,12368580608.0,,101628848.0,,92739280.0,178993904.0,73472408.0,222167520.0,2422358.0,,,,,161686112.0,,,715319.5,399740288.0,,1233566080.0,13602146304.0,845928704.0,,,,,1704985728.0,5285106688.0,915376192.0,,,47764192.0,6705867.0,1394176.0,66347.7109,216742336.0,,,,,,,9024070656.0,150150000.0,,,2140000.0,,,,152340000.0,9176410112.0,698652224.0,2576379904.0,506166.0,1290792.375,97969024.0,,968124096.0,,4346506240.0,79229984.0,4425736192.0,13602146304.0
0,130790,000928.XSHE,2018-09-30,2018-10-31,2018-09-30,2019578927.59,,,,2317411313.33,3516783682.81,2460815742.13,,,,,,291341551.6,,1695055373.73,,193162674.27,12494149265.46,,542319136.03,,103558616.44,276067124.21,264247873.94,251310379.94,,,,,,188737654.12,,30400000.0,685002.8,407190779.51,,2064516566.99,14558665832.45,759717833.37,,,,,,,3382055803.36,,,19623918.4,63771484.41,,,46497034.77,,,,,27205062.76,644588.55,9689313613.95,75150000.0,,73949910.98,,,,,152171650.0,9841485263.95,1256662942.0,2011546194.3,,1290792.33,117194101.46,,1393142239.72,,4625707729.62,91472838.88,4717180568.5,14558665832.45
0,19229,000929.XSHE,2016-03-31,2016-04-21,2016-03-31,584095680.0,,,,,23140590.0,10008158.0,,,,,,9610459.0,,332343008.0,,3344997.5,1172207616.0,,,,,8838748.0,,291024448.0,6199758.5,,,14709.4902,,73209832.0,,900046.0,,23472110.0,,403659680.0,1575867264.0,145000000.0,,,,,5266364.0,70958304.0,7047841.0,,,14480863.0,24572952.0,304886.5,,130910728.0,,,,,,9310383.0,407852320.0,,,,,,,,6266603.5,414118912.0,185766000.0,192662416.0,,,24124912.0,,326776864.0,,729330176.0,432418208.0,1161748352.0,1575867264.0
0,96374,000929.XSHE,2016-09-30,2016-10-21,2016-09-30,629219520.0,,,,4216700.0,37737588.0,76837176.0,,,,,,5867812.0,,246386208.0,,3221212.25,1220475392.0,,,,,9327379.0,,279010272.0,8287651.5,,,14709.4902,,71403344.0,,900046.0,,25128074.0,,394071488.0,1614546944.0,136000000.0,,,,,20535218.0,58044884.0,6614647.5,,,19865552.0,8888704.0,304886.5,,169369776.0,,,,,,13342372.0,432966048.0,,,,,,,,6266603.5,439232640.0,185766000.0,192662416.0,,,24124912.0,,332605056.0,,735158400.0,440155872.0,1175314304.0,1614546944.0
0,100623,000929.XSHE,2016-12-31,2017-04-07,2016-12-31,575062144.0,,,,1911980.0,18666550.0,5951752.0,,,,,,4881742.0,,277774752.0,,9231219.0,1146263680.0,,,,,10204383.0,,276399264.0,3056755.0,,,14709.4902,,69932080.0,,900046.0,,15066094.0,,375573344.0,1521836928.0,109000000.0,,,,,14765692.0,63646856.0,19193206.0,,,16210999.0,10901258.0,304886.5,,126503840.0,,,,,,1066490.0,361593216.0,,,,,,,,5440113.5,367033344.0,185766000.0,192662416.0,,,24124912.0,,326647008.0,,729200320.0,425603296.0,1154803584.0,1521836928.0
0,117730,000929.XSHE,2017-12-31,2018-04-11,2017-12-31,566771696.87,,,,,18338245.84,4573503.78,,,,,,2229737.33,,253084178.73,,5994755.09,1117108831.29,,,,,9982785.42,,256224355.37,1184826.53,,,14709.49,,66316081.67,,900045.99,,14137443.75,,348760248.22,1465869079.51,88000000.0,,,,,15311049.59,52186656.22,14973592.13,,,12020238.08,5453212.84,304886.5,,116703632.55,,,,,,,304953267.91,,,,,,,,5732113.33,310685381.24,185766000.0,192662417.13,,,24124911.4,,330622458.87,,733175787.4,422007910.87,1155183698.27,1465869079.51
0,119358,000929.XSHE,2018-03-31,2018-04-24,2018-03-31,595185724.37,,,,,22674059.42,5465807.3,,,,,,7151943.97,,234604783.44,,5308650.26,1129475469.52,,,,,9053193.32,,250299633.6,2106269.56,,,13495.84,,66183490.06,,900045.99,,16145015.23,,344701143.6,1474176613.12,67000000.0,,,,,11744672.27,54245430.89,12161891.9,,,12586213.1,9969892.55,304886.5,,135829463.27,,,,,,11235545.51,315077995.99,,,,,,,,5732113.33,320810109.32,185766000.0,192662417.13,,,24124911.4,,325044147.73,,727597476.26,425769027.54,1153366503.8,1474176613.12
0,123850,000929.XSHE,2018-06-30,2018-07-31,2018-06-30,626272414.45,,,,,22508497.77,5372031.12,,,,,,4508852.75,,207682038.24,,5306619.55,1095402160.2,,,,,9313316.51,,244964697.31,2538725.17,,,13495.84,,64988423.64,,900045.99,,24968656.66,,347687361.12,1443089521.32,50000000.0,,,,,14719855.48,54375787.31,10192949.83,,,14508752.36,11936468.85,304886.5,,140182457.17,,,,,,10929169.45,307150326.95,,,,,,,,5732113.33,312882440.28,185766000.0,192662417.13,,,24124911.4,,299034330.15,,701587658.68,428619422.36,1130207081.04,1443089521.32
0,132880,000931.XSHE,2018-12-31,2019-04-17,2018-12-31,377056373.52,,,,64842073.8,1059516036.14,51335088.63,,,,,,80242453.38,,524217471.16,,43154456.62,2200363953.25,,8834919.49,,,3662655.28,53673949.56,618800408.83,151451233.24,,,,,151794422.94,1043505.95,212201099.67,60214938.38,30752886.52,34829200.04,1327259219.9,3527623173.15,271729610.0,,,,,,363616899.84,45977716.67,,,35718812.47,77312414.96,,,284481430.81,,,,,247650016.98,5435457.21,1331922358.94,225150000.0,,30023075.8,,2338397.27,6273133.9,,302522509.22,1634444868.16,753126982.0,1632325281.97,,,83015164.7,,-794988834.36,,1688994595.81,204183709.18,1893178304.99,3527623173.15
0,19374,000932.XSHE,2015-03-31,2015-04-30,2015-03-31,5397753856.0,,,,3590564608.0,2528599552.0,563492672.0,,,,3719852.0,4179205.5,182669152.0,,8184962048.0,953047552.0,996770304.0,22613161984.0,,441103552.0,,,52021212.0,,44120260608.0,1783737088.0,182311824.0,20500.0,,,3815209728.0,,,335991.0312,33531978.0,40206156.0,50468741120.0,73081905152.0,28515827712.0,,429800512.0,140000000.0,318985.0,7227252224.0,6902365184.0,2126445568.0,500000000.0,,385626912.0,141354112.0,129096264.0,66600240.0,2587829504.0,,,,,3668780544.0,2370737.0,52823666688.0,5234311168.0,,3089000.0,,,2297188.0,,5786647552.0,58610315264.0,3015650048.0,7027745280.0,,,838325824.0,,-827942528.0,,10053737472.0,4417848320.0,14471585792.0,73081905152.0
0,136638,000933.XSHE,2019-03-31,2019-04-27,2019-03-31,10066036459.92,,,,736298103.66,527910466.04,621854236.7,,,,,84683000.0,1765609975.79,,4905590134.69,,513107710.15,19221090086.95,,,,,3344980719.01,28109537.83,17586030862.78,5282354510.54,,,,,5763055369.65,,24379469.37,843892433.4,122469531.11,1996899710.24,34992172143.93,54213262230.88,17630487870.48,,,,,,,3204299670.43,,,589263622.02,316196631.2,19653049.76,50244000.0,2448952741.88,,,,,3289142415.71,,41731378858.53,1601000000.0,,2406593059.9,,431805055.47,16951398.46,,4795255574.5,46526634433.03,1900500000.0,1940141352.1,,129961548.23,751251867.48,,1421437014.61,,6143291782.42,1543336015.43,7686627797.85,54213262230.88
0,19514,000936.XSHE,2015-06-30,2015-07-28,2015-06-30,379484288.0,,,,296841504.0,215758768.0,94068296.0,,,,0.0,,1125589.375,,432236064.0,,23710714.0,1445972864.0,,1560072064.0,,,23803872.0,,386186944.0,1987110.5,,,,,21223582.0,,3485057.0,,1568070.0,,1998326656.0,3444299520.0,570790976.0,,,,,110000000.0,136673776.0,34343344.0,,,18673804.0,8445866.0,849007.625,,9417.2197,,,,,,0.0,879786176.0,,0.0,,,,167046224.0,,167046224.0,1046832448.0,748012864.0,48860040.0,,,116183368.0,,795852672.0,,2225621248.0,171846080.0,2397467136.0,3444299520.0
0,19657,000939.XSHE,2014-12-31,2015-02-10,2014-12-31,620105600.0,,,,43514524.0,1863534464.0,584543232.0,,,,,,208503760.0,,835440640.0,,0.0,4155642368.0,,85800000.0,,,55265852.0,,5774546432.0,1401775232.0,1183690112.0,,0.0,,865230912.0,,31168776.0,195032880.0,49548144.0,383237728.0,10025295872.0,14180938752.0,2546500096.0,,,,,163086560.0,1435396096.0,3608173.25,,,17017300.0,261177600.0,53237632.0,9629844.0,212798096.0,,,,,1030870592.0,,5733321728.0,2165339904.0,2358024960.0,421078400.0,,,42524576.0,,5079040512.0,10812362752.0,943308800.0,32091590.0,,,237311632.0,,1549767040.0,,2773850368.0,594725312.0,3368575488.0,14180938752.0
0,19654,000939.XSHE,2015-09-30,2015-10-27,2015-09-30,1064351488.0,,,,11052778.0,1914344192.0,587535744.0,,,,,,175725488.0,,3673472512.0,,,7426482176.0,,85800000.0,,136850000.0,57923708.0,,11451829248.0,8212876800.0,1218314752.0,936042.0,32497930.0,,1278139520.0,,31168776.0,248398896.0,78669848.0,400701568.0,23234107392.0,30660589568.0,5023772160.0,,,,,1169769088.0,1956691456.0,1217833.0,,,8563784.0,-17084978.0,70319664.0,9629844.0,2922272000.0,,,,,1304532992.0,,12449683456.0,4175237120.0,2360662272.0,3513350656.0,,,65984340.0,,10379374592.0,22829058048.0,1507292416.0,3978904576.0,,,243719008.0,,1492292992.0,,7233580032.0,597950784.0,7831531008.0,30660589568.0
0,93933,000939.XSHE,2016-06-30,2016-08-25,2016-06-30,2731497984.0,,,,16618539.0,1846925312.0,727974592.0,,,,,,906707008.0,,4110409216.0,,295097440.0,10635230208.0,,85800000.0,,,163522704.0,,12246660096.0,9431984128.0,311032224.0,,36122536.0,,1310106496.0,,31168776.0,231773168.0,79979264.0,470532832.0,24398682112.0,35033911296.0,8285870080.0,,,,,376150016.0,1347548672.0,39335412.0,,,44948716.0,368321984.0,153689408.0,9629844.0,870439936.0,,,,,1370914816.0,,12866848768.0,4610207744.0,1822555904.0,6443535360.0,,,66981208.0,,13215009792.0,26081859584.0,1507292416.0,3998353408.0,,1969389.625,237311632.0,,1739708416.0,,7496006656.0,1456046848.0,8952053760.0,35033911296.0
0,97746,000939.XSHE,2016-09-30,2016-10-28,2016-09-30,3263912448.0,,,,12621657.0,2333767936.0,932551424.0,,,,,,685433024.0,,3959510528.0,,270451872.0,11458248704.0,,85800000.0,,,163964496.0,,12487555072.0,9343572992.0,311340512.0,,36122536.0,,1296910208.0,,31168776.0,226997344.0,79956224.0,503935200.0,24567322624.0,36025573376.0,7144200192.0,,,,,255150000.0,1475599872.0,318909.9688,,,57515536.0,412160864.0,183929600.0,9629844.0,694738432.0,,,,,1266138752.0,,11499381760.0,6249768960.0,2812696320.0,6104779776.0,,,66981208.0,,15503313920.0,27002695680.0,1507292416.0,3998353408.0,,3804388.75,237311632.0,,1804509184.0,,7562642432.0,1460233856.0,9022875648.0,36025573376.0
0,100625,000939.XSHE,2016-12-31,2017-04-12,2016-12-31,7856900608.0,,,,18980400.0,1872835200.0,1207309952.0,,,,,,675752704.0,,4219420672.0,,294406592.0,16277842944.0,,85800000.0,,140308976.0,118153088.0,,12806090752.0,9325520896.0,311294304.0,,37062820.0,,1278411904.0,,31168776.0,206797920.0,72071896.0,1067632128.0,25480312832.0,41758154752.0,5190466048.0,,,,,396000000.0,1917694976.0,4629587.5,,,55678564.0,457635328.0,185721472.0,9629844.0,821621568.0,,,,,2674464768.0,,11713542144.0,6518177792.0,3414486272.0,6784976896.0,,,65037248.0,,17083720704.0,28797261824.0,1964797696.0,7682447872.0,,,237311632.0,,1969002880.0,,11864931328.0,1095962240.0,12960893952.0,41758154752.0
0,111955,000939.XSHE,2017-09-30,2017-10-31,2017-09-30,2935091376.0,,,,3516000.0,3014962409.8,1532153014.89,,,,,,893598649.11,,4006330121.0,,343222794.45,12728874365.25,,85800000.0,,140308970.4,123340200.9,,14498423721.42,8801849086.99,390428414.42,,33778642.37,,1450618310.0,,33172049.71,187878710.35,91695446.52,1336214476.69,27173508029.77,39902382395.02,3769390000.0,,,,,516029637.72,1168038285.15,8912337.95,,,34730533.52,431758991.91,244238662.4,9629843.64,692546943.78,,,,,3474204769.24,,10349480005.31,6448522673.42,2767004996.43,6773431276.49,,,76437150.73,5791234.67,16366509832.06,26715989837.37,3929595494.0,5717650291.44,,,237311633.32,,2143980543.86,,12039909242.34,1146483315.31,13186392557.65,39902382395.02
0,123743,000939.XSHE,2017-12-31,2018-06-29,2017-12-31,2452638526.73,,,,12600000.0,2723095266.87,1013489657.65,,,,,,2355857879.01,,3082314873.15,22267000.0,388995115.2,12325314117.86,,44105500.0,,130111451.71,110941578.84,,14056623129.0,7389983319.69,457837494.35,,37466168.85,,1421446397.98,,53086251.07,194633195.06,116178355.0,2130799048.2,26143211889.75,38468526007.61,4691050000.0,,,,,230012140.5,2194641465.05,4098318.09,,,86278722.87,474272324.43,161191734.12,4429843.64,541441187.33,,,,,7630950350.31,,16018366086.34,3697658400.01,1590153705.57,6121506409.53,,,106597594.19,,11817231219.96,27835597306.3,3929595494.0,5717650291.44,,,237311633.32,,-411509656.3,,9484419042.18,1148509659.13,10632928701.31,38468526007.61
0,126163,000939.XSHE,2018-06-30,2018-08-28,2018-06-30,757663300.61,,,,7540219.99,2984680976.36,896697980.14,,,,,,2536012147.26,,3168118547.54,17267000.0,428691316.08,10970727287.23,,44105500.0,,130111451.71,65101975.01,,13816463672.29,7515466576.2,460064660.12,,37507848.85,,1397571660.7,,53086251.07,181117094.6,112336790.26,2337806160.46,26150739641.27,37121466928.5,4558718550.64,,,,,194250811.29,2331941283.12,1451651.45,,,167333868.93,413226424.53,592277219.18,4429843.64,468358091.35,,,,,9985615861.4,,18717603605.53,2716760024.74,1593142986.57,4017416770.51,,,106502148.97,,8733131861.81,27450735467.34,3929595494.0,5717650291.44,,3408318.5,237311633.32,,-1373001807.04,,8526335209.94,1144396251.22,9670731461.16,37121466928.5
0,128668,000939.XSHE,2018-09-30,2018-10-26,2018-09-30,730853576.23,,,,32227514.14,2942820372.23,666808486.26,,,,,,2498763310.26,,2958069510.37,17267000.0,431771811.63,10452637380.37,,44105500.0,,130111451.71,64975679.14,,14665557773.63,7138374588.72,,,37507848.85,,1377879272.1,,53086251.07,175254281.3,112732648.05,2308118379.52,26107703674.09,36560341054.46,4522269981.71,,,,,,,3835415.86,,,217460849.8,439872031.33,,,1362317419.99,,,,,11424193634.14,,20540546771.85,2124150883.0,794637627.07,3996488689.14,,,106496032.12,,7320206823.73,27860753595.58,3929595494.0,5717650291.44,,831757.69,237311633.32,,-2145707339.55,,7751053116.62,948534342.26,8699587458.88,36560341054.46
0,137259,000939.XSHE,2018-12-31,2019-04-29,2018-12-31,661121857.44,,,,5100000.0,1603993114.63,178335728.43,,,,,,1217029721.97,,1573934024.48,3426000.0,710391930.82,5953332377.77,,41457500.0,,130111451.71,63504158.93,,15651586082.79,7117584156.13,,,42447187.91,,1198459042.94,,53086251.07,169783336.18,160162410.58,2047160893.87,26675342472.11,32628674849.88,4678957373.19,,,,,73448487.0,4005159697.55,1147306.57,,,218671534.4,430611334.86,,,3769229988.06,,,,,11645998563.42,,24823224285.05,1918515011.98,196904573.47,3393341063.19,,,94910422.61,,5891243185.54,30714467470.59,3929595494.0,6380616307.45,,,237311633.32,,-8392686072.2,,2166208642.29,-252001263.0,1914207379.29,32628674849.88
0,158322,000939.XSHE,2019-09-30,2019-10-31,2019-09-30,202342727.64,,,,9557328.22,2041567677.21,142570135.87,,,,16011099.57,,1238242018.4,,1557375220.7,3426000.0,720044403.59,5931136611.2,,41457500.0,,130111451.71,66474607.01,,15435646709.69,7178535418.31,,,42447187.91,,1156276446.44,,53086251.07,152252000.89,160043328.95,2017250982.96,26433581884.94,32364718496.14,4671354429.27,,,,,13304744.43,4236831879.36,,,,297095496.01,384093176.52,2695006397.86,4429843.64,2099363205.87,,,,,11807723810.23,,26209202983.19,1682382838.25,199078010.3,3396549695.46,,,94849810.34,,5664049017.39,31873252000.58,3929595494.0,6380616307.45,,4108701.56,237311633.32,,-9816569309.7,,746434106.35,-254967610.79,491466495.56,32364718496.14
0,185382,000939.XSHE,2020-03-31,2020-04-30,2020-03-31,266406669.73,,,,10930378.0,2217897250.87,143758697.36,,,,17672789.97,,1110842745.81,,1605607558.8,2646000.0,740373079.23,6116135169.77,,,,130111451.71,66175072.02,,15671850428.17,6771755806.39,,,42447187.91,,1134243696.49,,53086251.07,140475225.07,163909785.17,1870790005.65,26086302409.65,32202437579.42,4665144872.17,,,,,73448487.0,4180905216.5,320544.4,,,339723009.82,394311456.34,3274159993.61,4429843.64,2260160585.43,,,,,11800487768.72,,26993091777.63,1690859646.19,199472848.52,3307983138.36,,,90883194.72,,5545652565.81,32538744343.44,3929595494.0,6380616307.45,,1605291.56,237311633.32,,-10656545599.87,,-96045593.82,-240261170.2,-336306764.02,32202437579.42
0,206068,000939.XSHE,2020-06-30,2020-08-31,2020-06-30,175545862.73,,,,3934489.95,2481126565.78,78046160.76,,,,19334480.37,,917676037.36,,1599658075.45,1953000.0,721954006.16,5999228678.56,,,,130111451.71,67349443.42,,15283912982.38,6792935443.81,,,42447187.91,,1117506589.73,,53086251.07,134020524.87,163990604.31,1801313888.84,25628131868.05,31627360546.61,4673808764.63,,,,,63469584.69,4278252625.23,614907.16,,,353325280.08,395937143.84,3607571458.11,4429843.64,1905823125.12,,,,,11846915355.66,,27130148088.16,1563760667.13,199461711.05,3237224548.99,,,90867110.69,,5346643568.65,32476791656.81,3929595494.0,6380616307.45,,3697602.51,237311633.32,,-11149841120.19,,-587248803.19,-262182307.01,-849431110.2,31627360546.61
0,19702,000948.XSHE,2015-06-30,2015-08-22,2015-06-30,332404704.0,,,,,574397312.0,72263408.0,,,,,,16101694.0,,499543104.0,,25699406.0,1520409600.0,,77283696.0,,,299187168.0,60346784.0,288921472.0,657300.0,,,,,65210316.0,13688430.0,,2270153.75,11497906.0,,819063232.0,2339472896.0,331700000.0,,,,,52379280.0,322444608.0,83009272.0,,,12216392.0,4045752.75,330702.5312,1717336.375,19924026.0,,,,,6002283.0,,833769664.0,92123480.0,,,,3926974.75,,,140886656.0,974656320.0,246606048.0,798208320.0,,,69651416.0,,246918496.0,,1363705216.0,1111310.375,1364816512.0,2339472896.0
0,19701,000948.XSHE,2015-09-30,2015-10-27,2015-09-30,493294048.0,,,,4000000.0,621218624.0,98221024.0,,,,,,20610246.0,,542632704.0,,27683784.0,1807660416.0,,77283696.0,,,290778304.0,61521972.0,284655776.0,892050.0,,,,,61847192.0,15739578.0,,2055603.375,11003488.0,,805777664.0,2613438208.0,421251392.0,,,,,99362856.0,418686432.0,76046016.0,,,14644473.0,7786171.0,939566.0,,14126346.0,,,,,270606.0312,,1053113856.0,147834864.0,,,,3926974.75,,,196738208.0,1249852032.0,246606048.0,795983424.0,,,69651416.0,,245913760.0,,1360475520.0,3110479.75,1363586048.0,2613438208.0
0,19750,000949.XSHE,2015-03-31,2015-04-29,2015-03-31,733910976.0,,,,96844688.0,141738608.0,33299058.0,,,,,,4955410.5,,848340608.0,,8090195.0,1867179520.0,,11100000.0,,40103296.0,16100128.0,,2067240576.0,650870208.0,19062744.0,0.0,,,64844344.0,,,,17971006.0,74570312.0,2961862656.0,4829042176.0,1119381632.0,,,,,39000000.0,188208336.0,24588038.0,,,15501669.0,5097606.5,5840000.0,,7924821.5,,,,,221000000.0,,1626542080.0,344000000.0,,371984896.0,,,0.0,4249095.0,773475008.0,2400017152.0,1027241280.0,950145088.0,,,178015744.0,,267919456.0,,2423321600.0,5703400.0,2429025024.0,4829042176.0
0,19748,000949.XSHE,2015-09-30,2015-10-29,2015-09-30,454470656.0,,,,211680832.0,224542768.0,52183460.0,,,,,,5174190.0,,847301888.0,,25798728.0,1821152512.0,,11100000.0,,40103296.0,90251368.0,,2715753984.0,77547792.0,1803055.75,,,,62907440.0,,,,17618686.0,2113360.0,3019198976.0,4840351744.0,606224192.0,,,,,159486944.0,273250688.0,32055986.0,,,17998370.0,9419102.0,,,10716270.0,,,,,,,1109151488.0,892800000.0,,282500896.0,,,2326315.25,2214550.0,1238199296.0,2347350784.0,1027241280.0,950145088.0,,,178015744.0,,331914208.0,,2487316224.0,5684476.0,2493000704.0,4840351744.0
0,110113,000949.XSHE,2017-09-30,2017-10-27,2017-09-30,546295856.32,,,,209450339.11,344437123.52,94491267.25,,,,,,6026632.4,,906496773.0,,178493241.68,2285691233.28,,11100000.0,,21103295.2,130160861.28,2407353.64,2996452587.03,832051210.51,92462233.71,,,,77385549.07,,,,28747262.48,178631120.43,4370501473.35,6656192706.63,465458300.0,,,,,268000000.0,389429595.24,66609855.18,,,24274689.11,4845106.22,125000.0,,14148872.55,,,,,272500000.0,,1505391418.3,1393000000.0,,105558469.84,,,182728.65,,1555017648.46,3060409066.76,1257656049.0,1692234244.52,,,202548820.74,,437642231.17,,3590081345.43,5702294.44,3595783639.87,6656192706.63
0,128389,000950.XSHE,2018-09-30,2018-10-26,2018-09-30,2151087104.14,,,,153970436.6,9956225271.31,375080576.57,,,,,,122597199.25,,2878517802.06,74771517.36,31304920.33,15746630395.55,,43150884.97,,166180914.92,1396674807.93,81245768.22,515602788.18,9261526.14,,,,,206860136.38,,472886765.23,45195944.79,75625093.0,343248862.56,3355933492.32,19102563887.87,2611933238.52,,,,,,,43176774.47,,,16691338.38,251430683.72,,,898541247.9,,,,,10381638.19,,10496463892.31,633200000.0,,38229130.09,,17127221.42,835323.28,15994840.52,830171817.49,11326635709.8,1728184696.0,2556139294.71,,,110526070.41,,2788810534.84,,7117095095.93,658833082.14,7775928178.07,19102563887.87
